well find a way | arch_once | rumpelstiltskin | 0 | 0
quinn wipes her eyes with the paper towels | sitc_glee | quinn | 1 | 1
anyway here they are | sitc_himym | ted | 1 | 1
had other plans | sitc_himym | ted | 1 | 0
i mean thats as clear as a signal gets so | sitc_himym | barney | 1 | 1
when one day you were telling me that you loved me and then you were inexplicably throwing eggs at my head the next | sitc_glee | rachel | 1 | 1
i trained all day with these crutches and one who has left in my hall is likely to need it | sitc_himym | barney | 1 | 1
whenever you havent seen someone for a long time no matter how much you want to deny it theres always a clear winner and a clear loser | sitc_himym | ted | 1 | 1
okay we  we watch the housewives shows which are so so racy | sitc_glee | emma | 1 | 1
you see by the time youve hit your late 20s youve dated a few people but when youre in a relationship its common courtesy to pretend that you havent | sitc_himym | ted (voix off) | 1 | 1
magics not lame | sitc_himym | barney | 1 | 0
i hope i get to work with you someday again | sitc_office | andy | 1 | 0
that dark path is my driveway | sitc_himym | ted | 1 | 0
even bigger problem they were led by my girlfriend zoey | sitc_himym | ted from 2030 | 1 | 1
well its only the biggest day of her life sothe barman leaves let the games begin | sitc_himym | barney | 1 | 1
how is she doing | sitc_himym | ted | 1 | 1
shes short but has an ample bosom | sitc_himym | barney | 1 | 1
ted youre forcing me to be the voice of reason and its not a good look for me | sitc_himym | barney | 1 | 1
the jokes about magic the stormtrooper | sitc_himym | barney | 1 | 1
the magic tricks | sitc_himym | robin | 1 | 1
okay now i feel bad about making fun of him for the tool thing | sitc_himym | ted | 1 | 1
you dont have to | sitc_himym | marshall | 1 | 0
you remember the yoga teacher that got you into my birthday | sitc_himym | barney | 1 | 1
seriously ted is fine | sitc_himym | lily | 1 | 1
why are you lying all the time | sitc_himym | ted | 1 | 1
so did she get the awesome care package yet | sitc_himym | robin | 1 | 1
we need a ten | sitc_glee | will | 1 | 1
well what about you and absinthe | sitc_himym | lily | 1 | 1
it was a completely random moment | sitc_himym | ted | 1 | 1
i hope you do not talk to you | sitc_himym | robin | 1 | 1
robin scherbatsky im on the list | sitc_himym | robin | 1 | 1
and you know i meant it | sitc_himym | ted | 1 | 1
i need you to proxy bang this girl for me | sitc_himym | look, bottom line | 1 | 1
what are you talking baby | sitc_himym | marshall | 1 | 1
i knew it was just me against two other girls | sitc_himym | robin | 1 | 1
drink drink drink drink | sitc_himym | marshall, lily, barney | 1 | 1
dont interrupt its awesome | sitc_himym | marshall | 1 | 1
now shes one of the best weve ever known okay | sitc_office | darryl | 1 | 1
are you sure | sitc_himym | marshall | 1 | 0
must be the jeans | sitc_himym | woman | 1 | 1
just use this wood glue itll hold | sitc_himym | ted | 1 | 1
you are marshall | sitc_himym | marshall | 1 | 1
we think you should give him another chance | sitc_himym | lily | 1 | 1
well yeah but but what if we didnt want to spend our honeymoon in a cave | sitc_himym | lily | 1 | 0
there she is | sitc_himym | barney | 1 | 1
i probably should have left it alone | sitc_himym | ted | 1 | 1
not at all | sitc_office | jim | 1 | 1
why dont we just play it on kazoo | sitc_glee | david | 1 | 1
he keeps saying that nobody should have children before 45 years | sitc_himym | lily | 1 | 1
good job barney | sitc_himym | lily | 1 | 1
kids tailgating at the vikingsbears game was a tradition for uncle marshall and his dad | sitc_himym | narrator | 1 | 1
so second day of work | sitc_himym | ted | 1 | 1
thensomething amazing happened | sitc_glee | bryan | 1 | 1
i dont need your permission | sitc_office | michael | 1 | 0
you have to get angry | sitc_himym | marshall | 1 | 0
she lies to please you | sitc_himym | robin | 1 | 0
so if we take into account the most recent census data that leaves us with 482000 | sitc_himym | ellen | 1 | 1
cause i kind of enjoyed it the first time | sitc_himym | barney | 1 | 0
its the last thing i want to do when i get home | sitc_himym | pr lewis | 1 | 1
its just this new marshall corporate marshall he wears suits all the time | sitc_himym | lily | 1 | 1
whoa you guys went all out | sitc_himym | ted | 1 | 1
i know its so uh you know i totally forgot to tell you but um the other day arthur offered me a fiveyear contract | sitc_himym | marshall | 1 | 1
youre such a jackass | sitc_himym | marshall | 1 | 1
this is ted | sitc_himym | lily | 1 | 1
let me help you us | sitc_office | phyllis | 1 | 1
i put the empty brick in the fridge to remind us to buy milk | sitc_himym | robin | 1 | 1
seriously none of this would have happened if it werent for you | sitc_himym | ted | 1 | 1
ok first test | sitc_office | michael | 1 | 1
they cant fire me cause im a minority so ill always be able to provide for you | sitc_glee | ken | 1 | 1
i worked all the time traveling | sitc_glee | mr. schuester | 1 | 1
but do not worry | sitc_office | dwight | 1 | 1
its good but um this was not your first spelling bee does not it | sitc_himym | robin | 1 | 1
let her be single for once | sitc_himym | robin | 1 | 1
it is being sharedi take up to 40 years and after you can have it | sitc_himym | barney | 1 | 1
i showed up with wet hair once | sitc_himym | marshall | 1 | 0
but hey you guys are back together | sitc_himym | ted | 1 | 1
its not a stormtrooper | sitc_himym | ted and marshall | 1 | 1
i guess i wanted to throw this net back into the ocean and see how many fish i could catch | sitc_himym | lily | 1 | 1
ill totally pay you back | sitc_himym | molly | 1 | 1
what are you talking about | sitc_himym | lily | 1 | 0
whoa ted that thing youre packing is way too big to fit in that box | sitc_himym | barney | 1 | 1
but i can not be with you for now | sitc_himym | tiffany | 1 | 1
dude dont look at it | sitc_himym | ted | 1 | 1
you need to get something through your mohawk real quick | sitc_glee | mercedes | 1 | 1
i guess if i could pull it off it would make me seem like a cool stud | sitc_glee | finn | 1 | 1
okay remember stay out of the liquor cabinet | sitc_himym | robin | 1 | 1
simple no would have sufficed | sitc_himym | barney | 1 | 1
then regis then reeg then roger then mr rogers | sitc_office | darryl | 1 | 1
and we were showing the new guy around giving him the feel of the place | sitc_office | michael | 1 | 1
an apple martini for gentleman | sitc_himym | bartender | 1 | 1
ted you are spitting on the grave of sir walter dibs inventor of the dib | sitc_himym | barney | 1 | 1
i can do a killer foot massage hand and prepare a great chamomile on the other which would make you cry | sitc_himym | marshall | 1 | 1
oh my god | sitc_office | jim | 1 | 1
but in my other apartment i would be living with an actual scavenging sewer rat so you win | sitc_himym | lily | 1 | 1
he became a deejay | sitc_himym | narrator | 1 | 1
but did he tell you the whole story | sitc_himym | lily | 1 | 0
and sometimes in life you have to get the trees just right or youre fired hmm | sitc_himym | mr druthers | 1 | 1
its chic and slimming | sitc_glee | kurt | 1 | 0
why did they choose sven | sitc_himym | ted | 1 | 0
god i love brunch | sitc_himym | marshall | 1 | 1
baby do i smell your sinfully cinnamon cookies | sitc_himym | marshall | 1 | 1
this is my life | sitc_himym | ted | 1 | 1
i feel you buddy | sitc_himym | ted | 1 | 1
i need a package on your truck | sitc_himym | marshall | 1 | 0
our point is that youre fired | sitc_glee | rachel | 1 | 1
but he saw the video and he does not care | sitc_himym | marshall | 1 | 1
head back to the bar | sitc_himym | ted | 1 | 1
do you think we should go | sitc_office | kevin | 1 | 0
how she explained the scope of texting | sitc_himym | robin | 1 | 1
youve been treating me with kid gloves ever since my dad died | sitc_himym | marshall | 1 | 1
look ive spent the lastsix years in this city focusing on my career all for nothing | sitc_himym | robin | 1 | 1
you kept making these weird faces the whole song | sitc_glee | blaine | 1 | 1
becky take a memo | sitc_glee | sue | 1 | 1
so every time the arcadian comes up you guys just awkwardly change the subject | sitc_himym | lily | 1 | 1
ted you should pitch your building to druthers | sitc_himym | lily | 1 | 1
do you understand what you did today | sitc_glee | will | 1 | 1
youre my best friend | sitc_himym | robin | 1 | 1
everything is ruined | sitc_himym | marshall | 1 | 1
you dont have to kiss his ass anymore | sitc_office | phyllis | 1 | 1
there was this thing in colo | sitc_himym | ted | 1 | 1
they think it was mose | sitc_office | jim | 1 | 1
is this a lesbian bar | sitc_himym | woman | 1 | 1
how can you still believe you have a chance with me | sitc_himym | nora | 1 | 1
it was puckerman wasnt it | sitc_glee | sue | 1 | 1
and even if they did not win everyone including the coach received a trophy for participation | sitc_himym | ted | 1 | 1
im just somebody who wants to help | sitc_glee | terri | 1 | 0
try being waterboarded | sitc_glee | sue | 1 | 1
turns out i would never do that in a million years | sitc_himym | barney | 1 | 0
youre not gonna get us out a slogan | sitc_himym | barney | 1 | 1
well ill go handle your parents | sitc_himym | lily | 1 | 1
all right you know what carl you just lost yourself a regular customer | sitc_himym | marshall | 1 | 1
im teaching ted how to live and lucky you i have room for one more student | sitc_himym | barney | 1 | 1
no you hang up | sitc_himym | zoey | 1 | 1
i dont know i dont play | sitc_himym | robin | 1 | 1
i honestly love you | sitc_glee | kurt | 1 | 1
but you know patrick swayze | sitc_himym | marshall | 1 | 1
eventually barney did figure out who the mysterious girl was | sitc_himym | ted from 2030 | 1 | 1
there were so many unanswered questions so many things to say | sitc_himym | ted from 2030 | 1 | 1
im what they call a bear cub | sitc_glee | karofsky | 1 | 0
what is that short for zoseph | sitc_himym | ted | 1 | 1
she lives here | sitc_himym | ted, by phone at pj interposed | 1 | 0
what are you doing here | sitc_office | dwight | 1 | 0
how badly do you not want to know | sitc_himym | doug | 1 | 1
stinson we made a decision | sitc_himym | mr donovan | 1 | 1
you must cancel the luncheon | sitc_himym | marshall | 1 | 0
yeah well at least barney wouldnt take the swords down | sitc_himym | ted | 1 | 1
what else you got | sitc_himym | barney | 1 | 0
you pushed me to do this | sitc_glee | artie | 1 | 0
wait its only the break of tenthirty | sitc_himym | lily | 1 | 1
you got this kosher certified | sitc_office | dwight | 1 | 1
whats dunder mifflin | sitc_office | michael | 1 | 1
you always know what to say old friend | sitc_himym | ted | 1 | 0
the towels in the bathroom a real mess | sitc_himym | barney | 1 | 1
if shes not engaged in all honesty i may just burn this whole place to the ground out of happiness | sitc_office | michael | 1 | 1
no its ok | sitc_himym | barney | 1 | 1
hey pam were going to poor richards | sitc_office | kevin | 1 | 1
oh by the way 1985 called | sitc_office | andy | 1 | 1
i worked on an issue of utmost importance | sitc_himym | barney | 1 | 1
there is half an orca whale rotting not 20 feet from the cabana | sitc_himym | ted | 1 | 1
im one big anonymous practical joke | sitc_glee | kurt | 1 | 1
if we lose we should throw possums | sitc_glee | brittany | 1 | 1
youve won a place in the showcase | sitc_himym | bob | 1 | 1
as long as youre buying | sitc_glee | artie | 1 | 1
you should buy a place | sitc_himym | marshall | 1 | 1
honey whats wrong | sitc_himym | college marshall | 1 | 1
i do not like with you either | sitc_himym | robin | 1 | 1
this building is huge for the firm so its really important we dont blow it | sitc_himym | ted | 1 | 1
thats why he gave figgins his notice | sitc_glee | teacher | 1 | 1
you really think ill get a girlfriend | sitc_himym | andrew | 1 | 1
at least i got chocolate | sitc_office | kevin | 1 | 1
you know i had this really boring poetry class in college | sitc_himym | robin | 1 | 1
worst idea ever | sitc_himym | marshall | 1 | 1
ok ask this guy | sitc_himym | ted | 1 | 1
im so turned on right now | sitc_glee | tina | 1 | 1
but the most exciting moment that would have to be this one right now | sitc_himym | henry | 1 | 1
its not a move dude | sitc_himym | marshall | 1 | 1
barney i make negative 300 a week and i need every negative penny of that for my wedding | sitc_himym | marshall | 1 | 1
june 17th 1983 | sitc_himym | announcer | 1 | 1
its useless to procrastinate | sitc_himym | marshall | 1 | 1
all of them | sitc_office | pam | 1 | 0
its a long story | sitc_himym | ted | 1 | 0
welcome to my sacred sexy sharing circle | sitc_glee | holly | 1 | 1
marshall do you have the money | sitc_himym | lily | 1 | 1
i even wrote a speech | sitc_himym | mickey | 1 | 1
i was going to sing the impossible dream | sitc_glee | will | 1 | 1
i forgot your humor | sitc_himym | scooter | 1 | 0
pretend were talking about something important | sitc_himym | barney | 1 | 1
if youre trying to freak me out about spending thanksgiving | sitc_himym | barney | 1 | 1
all right buddy you proved my point | sitc_himym | robin | 1 | 1
come on go | sitc_himym | ted | 1 | 0
and youre fine with that because you just never ever wanna leave it | sitc_office | pam | 1 | 1
story of my life | sitc_himym | robin | 1 | 1
i figured you know since it didnt work out between us and now we can just laugh about it anyway robin this is | sitc_himym | ted | 1 | 1
they were totally on my case | sitc_himym | bob | 1 | 1
when we all needed it you got us back on the right path | sitc_himym | robin | 1 | 0
ooh he has her password | sitc_himym | barney | 1 | 1
a girl goat and more | sitc_himym | ted | 1 | 1
this all of this this is totally new to me but i know its what i want | sitc_himym | barney | 1 | 1
i make fun of that | sitc_himym | barney | 1 | 1
i just find a porno starring ted mosby | sitc_himym | barney | 1 | 1
you should totally come by | sitc_himym | college ted | 1 | 1
youre english correct | sitc_office | michael | 1 | 1
i was crazy about her | sitc_himym | ted | 1 | 1
you know that 98 taurus thats always parked outside | sitc_himym | lily | 1 | 1
you want to fire me from here i go out | sitc_himym | ted | 1 | 1
the circle of screaming is | sitc_himym | barney | 1 | 1
marshall did nothing | sitc_himym | lily | 1 | 1
then what does she do | sitc_himym | marshall | 1 | 0
yeah go ahead barney | sitc_himym | lily | 1 | 1
its just ugh | sitc_glee | emma | 1 | 1
sit down watching tv and will be discussed when we come back okay | sitc_himym | don | 1 | 1
im literally in the wrong year | sitc_himym | ted from 2030 | 1 | 1
oh come on robin | sitc_himym | barney | 1 | 1
my dads went to couples counselling because one of them put up wallpaper in the den without asking the other and they said it was the only thing that kept them from killing each other | sitc_glee | rachel | 1 | 1
kara and i used to go there | sitc_himym | brad | 1 | 1
and surprisingly there is a very big difference between michael trying and michael not trying | sitc_office | jim | 1 | 1
but we need you mr schue | sitc_glee | rachel | 1 | 1
i also say that because i am also in the inner circle | sitc_office | kevin | 1 | 1
oh were not going to make it | sitc_himym | .barney | 1 | 1
its sad for your father robin but congratulations for this game | sitc_himym | marshall | 1 | 1
hes only been gone a few moments but when he return | sitc_himym | ted from 2030 | 1 | 0
he wanted a son and the fact that i am a girl has not changed | sitc_himym | robin | 1 | 1
i am dr stangel | sitc_himym | stangel | 1 | 1
they dont mind going through the rough | sitc_himym | barney | 1 | 0
private building recently renovated hardwood floors tons of light two bedroom 2 bath | sitc_himym | marshall | 1 | 1
look what the world tells you to do and took the leap | sitc_himym | lily | 1 | 1
no you are not going to quit today | sitc_office | michael | 1 | 1
ted told me everything | sitc_himym | zoey | 1 | 1
bow bow bow | sitc_office | michael | 1 | 0
rabbit is all gamey | sitc_himym | ted | 1 | 0
yeah i told zoey you hate her | sitc_himym | robin | 1 | 1
john travolta hands | sitc_glee | will | 1 | 1
so you guys are filming people when they go to the bathroom now | sitc_office | jim | 1 | 1
finally the men are stronger than women | sitc_himym | barney | 1 | 1
i told him you | sitc_himym | sandy | 1 | 0
yeah we do | sitc_himym | marshall | 1 | 1
but are you a hundred percent sure | sitc_office | jim | 1 | 0
you mean who is the slutty pumpkin | sitc_himym | ted | 1 | 1
oh no the nights ruined | sitc_himym | barney | 1 | 1
today i had a  200 fine for speeding | sitc_himym | barney | 1 | 1
forget it is located | sitc_himym | marshall | 1 | 1
you should see me tapdance | sitc_himym | victoria | 1 | 1
i just never threw it out | sitc_himym | ted | 1 | 1
what he doesnt know doesnt hurt him | sitc_glee | kurt | 1 | 0
dont end on a bad note | sitc_office | jim | 1 | 1
she had it shipped from sinaloa mexico | sitc_glee | mr. schuester | 1 | 1
its still really awkward right now | sitc_himym | marshall | 1 | 1
oftentimes in hollywood portrayals of bachelor parties there are accidental murders | sitc_office | dwight | 1 | 1
its always food | sitc_himym | barney | 1 | 0
your moms already rearranged my kitchen organized my closet and she asked me if i lost height | sitc_himym | lily | 1 | 1
this babys the only reason hes still here | sitc_glee | terri | 1 | 0
you bet i do | sitc_glee | burt | 1 | 0
so i went for a walk in the big scary city | sitc_himym | marshal | 1 | 1
at the other end of the hall there is clax pa | sitc_himym | ted | 1 | 1
im soim so freaking sorry kurt | sitc_glee | karofsky | 1 | 1
who wants ice cream | sitc_himym | stella | 1 | 1
you have to go | sitc_himym | carl | 1 | 0
that cabby would not shut up | sitc_himym | ted | 1 | 1
i thought it arrives | sitc_himym | ted | 1 | 1
marshall i should feel tremors of psychitude rock my body like a seizure | sitc_himym | barney | 1 | 1
not after the way he treated you | sitc_himym | lily | 1 | 0
we have darts | sitc_himym | ted | 1 | 1
and thats why gael happened | sitc_himym | robin | 1 | 1
what was the year of the coin again | sitc_himym | jordan | 1 | 1
fine but im not promising anything | sitc_himym | kendall | 1 | 1
its a big deal because it rewrites our history | sitc_himym | marshall | 1 | 1
and this would be bad because | sitc_glee | santana | 1 | 1
i lost the perfect woman | sitc_himym | marshall | 1 | 1
and none was taken until just then | sitc_himym | ted | 1 | 1
all day long its moo the cows and cluck the hens | sitc_office | esther | 1 | 0
because its his name | sitc_himym | woman 2 | 1 | 0
nice set of forms | sitc_himym | ted | 1 | 1
ew that was on the floor | sitc_himym | robin | 1 | 1
some of the cast needs to talk to you before we go on | sitc_glee | tina | 1 | 0
ah i know that move | sitc_himym | barney | 1 | 1
ive had it here before | sitc_himym | max | 1 | 0
i just had two rencards following | sitc_himym | ted | 1 | 1
maybe there is something in it that people do not likewell watch it ok | sitc_himym | ted | 1 | 1
go mount and stuff that cougar | sitc_himym | marshall | 1 | 1
this is the first girl i had the courage to invite from stella | sitc_himym | ted | 1 | 1
im going to the bathroom right now | sitc_himym | robin | 1 | 1
someday you are going to tell our grandchildren about how their grandfather won you back in a womens room | sitc_office | gabe | 1 | 1
i was so awesome the coach asked me to quit because it wasnt fair to the other kids | sitc_himym | barney | 1 | 1
dude my bowels have better moves than you | sitc_glee | puck | 1 | 1
that just sounds weird | sitc_office | michael | 1 | 1
videos pretty good on this phone huh | sitc_himym | barney | 1 | 1
no one even know who you are | sitc_himym | barney | 1 | 0
i hit that | sitc_himym | marshall | 1 | 1
lets have dinner together just the two of us | sitc_himym | robin | 1 | 1
i love you | sitc_himym | henrietta | 1 | 1
why be curious | sitc_glee | emma | 1 | 0
very impressive barney | sitc_himym | ted | 1 | 1
let her go | sitc_himym | marshall | 1 | 0
you think being in love its just to have pet names | sitc_himym | robin | 1 | 1
most of the time its just too difficult or too expensive or too scary | sitc_himym | ted | 1 | 1
i really hope thats not one of the requirements for regionals because with berry in those tights we dont stand a chance | sitc_glee | santana | 1 | 1
let me clarify something for you | sitc_himym | nora | 1 | 1
its something you shouldnt say | sitc_himym | ted | 1 | 1
i even understood when mr park to the grocery store downstairs was dead in your eyes | sitc_himym | marshall | 1 | 1
who buys a razor without buying shaving cream | sitc_himym | robin | 1 | 1
i have to pee | sitc_himym | robin | 1 | 1
dont be afraid to if you need to | sitc_glee | rachel | 1 | 0
so so whats the idea | sitc_himym | arthur | 1 | 1
i just have this feeling | sitc_himym | ted | 1 | 0
give it give it | sitc_himym | ted | 1 | 1
marshall lily their son totally and their daughter freakin | sitc_himym | marshall | 1 | 1
im also going down to the computer center to send you an electronic mail | sitc_himym | college ted | 1 | 1
can anyone here tell me what this class is really all about | sitc_himym | ted | 1 | 1
make fun of the great white north all you want | sitc_himym | fighting | 1 | 0
grow up michael | sitc_glee | mike chang sr | 1 | 1
hes actually a really sweet guy and hes great with my son | sitc_himym | james | 1 | 1
look how sweaty my hands are | sitc_himym | marshall | 1 | 1
and were starting in a condo | sitc_office | pam | 1 | 1
there are many exciting stories to cover in canada | sitc_himym | barney | 1 | 1
i just needed you to want to marry me because you wanted to marry me | sitc_office | angela | 1 | 1
barney barney let it go to voicemail | sitc_himym | ranjit | 1 | 1
i find it pure | sitc_himym | lily | 1 | 0
listen um i hate to go up against my two best friends but | sitc_himym | marshall | 1 | 1
so hes the guy who how shall i say this like a gentleman | sitc_himym | marshall | 1 | 1
youre doing it marvin | sitc_himym | ted | 1 | 1
its been 6 hours | sitc_himym | ted | 1 | 1
i am so glad were finally doing this | sitc_himym | ted | 1 | 0
you have children one day you will understand | sitc_himym | marshall | 1 | 1
i dont know | sitc_himym | ted | 1 | 0
you wouldnt be into hershes like in her late 40s | sitc_himym | marshall | 1 | 1
damn it patrice im not finished | sitc_himym | robin | 1 | 1
i go back back to bed | sitc_himym | marshall | 1 | 1
well done this is very impressive | sitc_himym | lily | 1 | 1
marshall what makes you cry | sitc_himym | lily | 1 | 1
theres simply nothing off the rack that is suitable for the young fashionable man in ohio | sitc_glee | kurt | 1 | 1
after which you and i can not become friends again | sitc_himym | barney | 1 | 1
like anchor anchor | sitc_himym | robin | 1 | 0
even though she was back from san francisco she was still on a quest to find herself | sitc_himym | ted from 2030 | 1 | 1
guys come on help me out | sitc_himym | ted | 1 | 0
were all here | sitc_himym | ted | 1 | 1
were both totally striking out | sitc_himym | ted | 1 | 1
oh sir your book | sitc_himym | stella | 1 | 1
uhh because hes getting laid | sitc_himym | barney | 1 | 1
this is what i want to be doing with you guys | sitc_glee | finn | 1 | 1
flashback  cindys appartment how i went on one date with her and it ended | sitc_himym | ted from 2030 | 1 | 1
well it is a lot cheaper than buying a condom | sitc_himym | marshall | 1 | 1
so hot in this room could we maybe open up a window | sitc_glee | kurt | 1 | 1
for him this is the first to have touched his pen1s in hand himself his mother and pediatrician | sitc_himym | marshall | 1 | 1
all talking and no sx | sitc_himym | lily | 1 | 1
account info important addresses a letter to the other person all that stuff | sitc_himym | lily | 1 | 1
my brothers handed it down to me when i was 16 | sitc_himym | marshall | 1 | 1
and very quickly you buy one carton per week | sitc_himym | robin | 1 | 1
but such a good first effort | sitc_glee | will | 1 | 0
i need an answer | sitc_himym | robin | 1 | 0
i can probably sell two more paintings with time to spare | sitc_himym | lily | 1 | 1
you are a traitor | sitc_office | michael | 1 | 0
i will never fire anyone again ever | sitc_himym | marshall | 1 | 1
me too me too | sitc_office | michael | 1 | 1
i think dad can handle a few cocktails and more | sitc_himym | lily | 1 | 1
in order to feed the bears | sitc_office | michael | 1 | 0
i cant believe shes making you wait a whole month | sitc_himym | marshall | 1 | 1
hes taking a shower | sitc_himym | doug | 1 | 1
of course she will | sitc_himym | ted | 1 | 0
i bet she was often stopped and has never had | sitc_himym | marshall | 1 | 0
of course teenager you were a feisty playing hockey with the boys you skinned your knees on the ice | sitc_himym | barney | 1 | 1
im so happy my hearts pounding | sitc_himym | marshall | 1 | 1
i can not believe it | sitc_himym | tiffany | 1 | 1
come on get | sitc_himym | don | 1 | 1
so youll be okay too | sitc_office | michael | 1 | 0
the bar is open | sitc_himym | ted | 1 | 1
its your voice of truth | sitc_himym | lily | 1 | 0
no no no no no no no no no no no no no no | sitc_himym | robin | 1 | 1
oh and her handwriting is so cute | sitc_himym | marshall | 1 | 1
i can show you | sitc_himym | gael | 1 | 0
youre going out this video of marshall | sitc_himym | lily | 1 | 1
what are you talking about | sitc_himym | robin | 1 | 0
you threw the summoning bag at me sir | sitc_office | jim | 1 | 0
in my experience the way this normally goes is we lie here for a while make a little awkward chitchat | sitc_himym | barney | 1 | 1
you have a mini pig | sitc_himym | tiffany | 1 | 1
its what i do when im feeling a little stressed | sitc_glee | rachel | 1 | 1
i didnt get you a birthday present | sitc_himym | mr druthers | 1 | 1
no its not | sitc_himym | lily | 1 | 1
great right up there | sitc_office | dwight | 1 | 1
coach i really dont know what to do | sitc_glee | quinn | 1 | 1
nah im almost done | sitc_office | michael | 1 | 1
the incredible nightlife | sitc_office | dwight | 1 | 1
five american bucks | sitc_himym | ted | 1 | 1
oh its my dad | sitc_himym | marshall | 1 | 1
we can have fun | sitc_himym | marshall | 1 | 1
i think kevin is doing exactly as well as anyone might have expected someone like him to perform in a position like that | sitc_office | jim | 1 | 1
i couldnt do that | sitc_himym | jerry | 1 | 1
god my stomach | sitc_himym | marshall | 1 | 1
if i got a celebrity it would be lily | sitc_himym | marshall | 1 | 1
no thank you drag ignorant | sitc_himym | lily | 1 | 1
oh my bad | sitc_office | darryl | 1 | 1
so we went to the courthouse | sitc_himym | ted from 2030 | 1 | 1
and yet here i am in the most canadian place in the universe tim hortons around the corner from the hockey hall of fame and i dont belong | sitc_himym | robin | 1 | 1
it is called a ladies room for a reason | sitc_office | dwight | 1 | 1
i love you | sitc_office | angela | 1 | 1
how long have you been sick | sitc_himym | nora | 1 | 1
you know what | sitc_himym | lily | 1 | 1
im usually so good at being a boyfriend but this neverseeingeachother thing its a bitch | sitc_himym | ted | 1 | 1
ted you are heading down a dark path | sitc_himym | barney | 1 | 1
you know that burger place isnt gone | sitc_himym | man | 1 | 1
then we spent a week on hawaii | sitc_office | kevin | 1 | 1
how did you find this place | sitc_himym | robin | 1 | 0
should we tell him | sitc_himym | blauman | 1 | 1
itd do the same for us | sitc_himym | marshall | 1 | 0
they had a baby too and they named it shiloh | sitc_office | kelly | 1 | 1
you wouldnt dare | sitc_office | jim | 1 | 0
yeah she got you a nice new coffeemaker | sitc_himym | robin | 1 | 1
yeah i heard you moan from below | sitc_himym | marshall | 1 | 0
wait why did you vomit | sitc_himym | ted | 1 | 1
could i add a dash of rod to this lady soup | sitc_glee | rod remington | 1 | 1
the world leader in credit and banking | sitc_himym | barney | 1 | 1
god this is such a great tradition all of us watching the game together | sitc_himym | ted | 1 | 1
its been 23 years i cant remember all this stuff | sitc_himym | future ted vo | 1 | 1
most of mine are short and flame out once the sex goes but i do know you never want to be the rebounder | sitc_glee | ken | 1 | 1
i must be brunivers in east meadow in one hour | sitc_himym | lily | 1 | 1
i promise you you dont have to do this for me | sitc_office | jim | 1 | 1
here we go | sitc_office | michael | 1 | 1
are you okay | sitc_himym | lily | 1 | 0
so how do i keep that from happening | sitc_himym | ted | 1 | 0
you are a bunch of prostitutes | sitc_himym | lily | 1 | 1
it is with these that i grew up | sitc_himym | ted | 1 | 0
um no we actually had something else in mind | sitc_himym | marshall | 1 | 1
im sorry did i accidentally oprima numero dos when i called | sitc_himym | barney | 1 | 1
yeah baseball is great but i tell you this is not hockey | sitc_himym | nick | 1 | 1
its tendonitis of the iliopsoas | sitc_himym | doctor | 1 | 1
well it could have been worse | sitc_himym | robin | 1 | 1
remember that time we heard her laughing and we thought she was watching weekend at bernies but it turned out she was watching weekend at bernies 2 | sitc_himym | ted | 1 | 1
the bros life magazine | sitc_himym | barney | 1 | 1
what are you doing | sitc_himym | ted | 1 | 0
and believe it or not alcohol did not play a role | sitc_himym | ted (from 2030) | 1 | 1
yes i did | sitc_office | pam | 1 | 1
but then a funny thing happened | sitc_himym | ted | 1 | 1
whats your favorite song of all time | sitc_glee | will | 1 | 1
well here i am thinking that you actually cared about diversity training | sitc_office | michael | 1 | 1
you looked really creepy without eyebrows | sitc_himym | lily | 1 | 1
everything youll ever need to know is in that note | sitc_office | jim | 1 | 0
yeah but arent you supposed to be off managing some tour in australia | sitc_himym | marshall | 1 | 1
that was my candy | sitc_himym | marshall | 1 | 1
ive got this thing | sitc_himym | barney | 1 | 0
what does warm mean | sitc_office | michael | 1 | 0
im going to go get another round | sitc_himym | robin | 1 | 1
for me this is your name | sitc_himym | student | 1 | 1
we had a nice life herethats why we rejected the package | sitc_himym | marshall | 1 | 1
its so wholesome | sitc_glee | emma | 1 | 1
are not you aware | sitc_himym | robin | 1 | 1
the spanish restaurant with the cradle | sitc_himym | ted | 1 | 1
dont have one | sitc_himym | clerk | 1 | 0
they look like kids playing in the dinette | sitc_himym | robin | 1 | 1
it was at that moment i decided to do whatever it took to make my mom proud of me | sitc_glee | finn | 1 | 1
and your mother calling me all the time | sitc_himym | claudia | 1 | 1
not at all | sitc_himym | ted | 1 | 1
and most of all fed up with stupid puns | sitc_himym | ted | 1 | 1
no um its kind of embarrassing but its been a while since i was intimate with anyone | sitc_himym | stella | 1 | 1
this is my biggest sale of the year | sitc_office | jim | 1 | 1
cause you blew it | sitc_himym | barney | 1 | 1
all the circuits are jammed | sitc_himym | marshall | 1 | 1
and her birthday might have been coming up | sitc_himym | ted | 1 | 0
i dont know how it worked at your old school but did you notice that we all wear uniforms around here | sitc_glee | blaine | 1 | 1
hes growing a new coat of feathers so his body as to shut down a little | sitc_glee | blaine | 1 | 1
what is this magazine | sitc_himym | man | 1 | 1
all you have to do is come and offer your drawing i take care of the board the project is yours | sitc_himym | barney | 1 | 1
love the blue instruments though | sitc_himym | robin | 1 | 1
blonde girl heading over to robin right now | sitc_himym | ted | 1 | 1
i just want you inside of me | sitc_himym | robin | 1 | 1
did that just happen | sitc_himym | barney | 1 | 1
